,track_id,average_seconds_played,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_name_x,artist_name_x,artist_id_x,genres_x,track_popularity_x,track_name_y,artist_name_y,artist_id_y,genres_y,track_popularity_y,avg_completion_rate,total_plays
2137,spotify:track:4kYR66ZNCcfQ6pyASeW8tw,144.11,0.739,0.669,3.0,-7.557,0.0,0.119,0.426,0.00474,0.11,0.609,104.971,4.0,soso (with Ozuna),Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,['afrobeats'],54.0,soso (with Ozuna),Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,['afrobeats'],54.0,0.713369931638063,1
3399,spotify:track:7n0lXKEOaFxrAU0R93fIQh,144.098,0.67,0.634,8.0,-6.682,1.0,0.294,0.0337,0.0,0.0714,0.375,204.121,4.0,Do The Most,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",48.0,Do The Most,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",48.0,1.0,3
3127,spotify:track:70QQOOZksoit78QsiDrEiN,144.0745,0.494,0.601,7.0,-6.171,1.0,0.159,0.0926,8.01e-06,0.143,0.25,161.902,4.0,rollercoastin,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",39.0,rollercoastin,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",39.0,0.7772392065470122,2
1840,spotify:track:47FhiQXgLU47HDBYUDlHsd,144.02314285714286,0.876,0.443,2.0,-8.995,1.0,0.178,0.279,0.0,0.105,0.496,153.029,3.0,Roll Dice,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",47.0,Roll Dice,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",47.0,0.8422652291420384,7
479,spotify:track:153QhIUYXhGqOo36gtfl1f,144.018,0.427,0.291,1.0,-14.052,0.0,0.0567,0.543,0.00344,0.1,0.192,99.538,4.0,Got It,FRVRFRIDAY,2jwmP4TgzTGqjCfcXMDayW,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",12.0,Got It,FRVRFRIDAY,2jwmP4TgzTGqjCfcXMDayW,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'trap soul']",12.0,1.0,1
1973,spotify:track:4Na2HfNSr58chvfX69fy36,143.97742857142856,0.915,0.453,10.0,-4.589,0.0,0.27,0.0872,0.000163,0.104,0.287,139.943,4.0,one of wun,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",83.0,one of wun,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,"['atl hip hop', 'melodic rap', 'rap', 'trap']",83.0,0.9998432539682539,7
3394,spotify:track:7lsepdNR69a3PS9pWMNICd,143.8835,0.464,0.524,4.0,-7.466,0.0,0.317,0.515,0.000534,0.176,0.22,78.426,4.0,Beat It,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",55.0,Beat It,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",55.0,0.6593718064459955,4
663,spotify:track:1WGKxNifQjePD8l5pQYDN6,143.881,0.497,0.949,10.0,-5.693,0.0,0.0772,0.134,1.83e-05,0.104,0.74,193.487,3.0,‘87 Stingray,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",36.0,‘87 Stingray,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",36.0,0.9999930498603021,1
1748,spotify:track:3uW1lWgdTN494vIxu3R9Or,143.87,0.909,0.414,1.0,-7.316,1.0,0.3,0.00333,3.4e-06,0.114,0.138,146.004,4.0,I'm Scared (feat. 21 Savage & Doe Boy),Young Thug,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",48.0,I'm Scared (feat. 21 Savage & Doe Boy),Young Thug,50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",48.0,0.7167232094374119,2
772,spotify:track:1mAey8kEPmDM2icL56kS9d,143.8615,0.87,0.561,7.0,-10.388,1.0,0.186,0.0124,0.0,0.103,0.691,100.458,4.0,4 Da Gang (with Roddy Ricch),42 Dugg,45gHcnDnMC15sgx3VL7ROG,"['detroit trap', 'southern hip hop', 'trap']",65.0,4 Da Gang (with Roddy Ricch),42 Dugg,45gHcnDnMC15sgx3VL7ROG,"['detroit trap', 'southern hip hop', 'trap']",65.0,0.92001880180088,4
1586,spotify:track:3WJTkmHnzCEnbSpV4Ko3Y6,143.835,0.658,0.799,2.0,-5.516,1.0,0.284,0.165,0.0,0.232,0.597,160.029,4.0,Free Zoski (feat. BIG30 & EST Zo),EST Gee,4FlG0V0jhLO4qGpayFOphj,"['kentucky hip hop', 'memphis hip hop', 'southern hip hop', 'trap']",30.0,Free Zoski (feat. BIG30 & EST Zo),EST Gee,4FlG0V0jhLO4qGpayFOphj,"['kentucky hip hop', 'memphis hip hop', 'southern hip hop', 'trap']",30.0,1.0,1
3224,spotify:track:7Clgnvwgszp14FU5B9cgvj,143.743,0.806,0.339,1.0,-10.581,1.0,0.107,0.0191,0.0,0.264,0.161,93.529,4.0,Lamborghini Boys,Lil Darius,2QFzplw4w06o3HuBhjrPnn,['atl drill'],30.0,Lamborghini Boys,Lil Darius,2QFzplw4w06o3HuBhjrPnn,['atl drill'],30.0,1.0,1
3123,spotify:track:6ztvsy3C6hPjVg9j4x1XKJ,143.73192857142857,0.757,0.673,1.0,-8.513,1.0,0.141,0.095,0.0,0.338,0.574,92.958,3.0,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",51.0,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",51.0,0.773559134642738,14
2650,spotify:track:5vTNC4ONe5kc1rlGbjOEZs,143.69957142857143,0.561,0.377,2.0,-7.456,0.0,0.0305,0.884,0.0,0.349,0.445,83.701,4.0,Gaslight 101,Odeal,2BPwxhCvvcb8xDl8GWIjbh,['uk contemporary r&b'],57.0,Gaslight 101,Odeal,2BPwxhCvvcb8xDl8GWIjbh,['uk contemporary r&b'],57.0,0.8026294791470511,7
2669,spotify:track:5ynIERcVJGv0EdThKb71v0,143.697,0.671,0.613,2.0,-5.187,1.0,0.254,0.0524,0.0,0.236,0.219,157.066,4.0,Million Dollar Trap,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",34.0,Million Dollar Trap,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",34.0,0.9999930409609041,1
459,spotify:track:12ZpiGAd2uPgJiofgoZMue,143.66171428571428,0.95,0.5,1.0,-8.18,1.0,0.399,0.103,3.77e-05,0.103,0.598,114.009,4.0,One Of My,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",48.0,One Of My,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",48.0,1.0047749269872797,7
2334,spotify:track:59fFsGRwFiuhxKDPc1k6xW,143.572,0.829,0.343,2.0,-4.937,0.0,0.102,0.00734,0.0,0.179,0.312,78.035,4.0,Opp Stoppa (feat. 21 Savage),YBN Nahmir,3gGUMEwIX6XodWsYEvKSal,"['alabama rap', 'rap', 'trap']",55.0,Opp Stoppa (feat. 21 Savage),YBN Nahmir,3gGUMEwIX6XodWsYEvKSal,"['alabama rap', 'rap', 'trap']",55.0,1.0601117912442497,5
49,spotify:track:062TLMPPE5iGwzYZ2lKj5d,143.57171428571428,0.661,0.572,8.0,-10.32,1.0,0.473,0.0184,0.0,0.102,0.0797,177.967,3.0,Street Affection,Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",49.0,Street Affection,Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",49.0,0.8725801144162971,7
1465,spotify:track:3HWQrKGmb05pcNoTIzzBwL,143.5344375,0.562,0.609,5.0,-7.672,1.0,0.279,0.0461,0.0,0.131,0.38,158.803,4.0,Headtaps,Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",50.0,Headtaps,Lil Durk,3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",50.0,0.8254798567977916,48
269,spotify:track:0biVzpdI2z0vAxwfU9xuuA,143.528,0.935,0.472,3.0,-9.304,0.0,0.0575,0.0455,0.0,0.19,0.659,130.041,4.0,Too Comfortable,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",69.0,Too Comfortable,Future,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",69.0,0.606066236239491,6
3201,spotify:track:7AOtINPzQ4N4JVXk7ygZZz,143.52255555555556,0.738,0.657,3.0,-8.737,0.0,0.109,0.164,0.0,0.163,0.716,159.01,4.0,Intro,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",48.0,Intro,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",48.0,1.056485918597528,9
3451,spotify:track:7syeDOBw8Q0hBlwrqStc6h,143.452,0.699,0.701,2.0,-6.596,1.0,0.363,0.209,0.0,0.102,0.364,168.14,4.0,Boom,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,"['baton rouge rap', 'rap']",41.0,Boom,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,"['baton rouge rap', 'rap']",41.0,0.9655450929185373,1
